GERZAT-VILLE	BEYNOST	81.7	47.1
GERZAT-VILLE	BALAN	79.4	45.5
GERZAT-VILLE	PEROUGES	79.4	45.5
GERZAT-VILLE	LA BOISSE	83.1	47.9
GERZAT-VILLE	AMBERIEU	78.5	44.9
GERZAT-VILLE	PONT D AIN	77.1	44.4
GERZAT-VILLE	LA CROIX-CHALON	80.4	46.3
GERZAT-VILLE	DIJON-ARC S/TILLE	69.7	39.5
GERZAT-VILLE	TIL CHATEL	67.1	37.8
GERZAT-VILLE	LANGRES SUD	64.8	36.6
GERZAT-VILLE	LANGRES NORD	64.1	36.0
GERZAT-VILLE	MONTIGNY-LE-ROI	65.7	37.0
GERZAT-VILLE	GROISSIAT	82.1	47.3
GERZAT-VILLE	BULGNEVILLE	68.7	38.6
GERZAT-VILLE	CHATENOIS	69.0	39.2
GERZAT-VILLE	COLOMBEY-LES-BELLES	71.6	40.3
GERZAT-VILLE	GYE	73.7	41.4
GERZAT-VILLE	CHAUMONT-SEMOUTIERS	62.1	34.8
GERZAT-VILLE	VILLE SOUS LAFERTE	60.5	33.9
GERZAT-VILLE	MAGNANT	59.1	33.0
GERZAT-VILLE	SAINT THIBAULT	56.6	31.9
GERZAT-VILLE	TORVILLIERS	56.1	31.5
GERZAT-VILLE	VULAINES	54.1	29.8
GERZAT-VILLE	MAROLLES-SUR-SEINE	53.9	29.7
GERZAT-VILLE	FORGES	53.9	29.7
GERZAT-VILLE	CHATILLON-LABORDE	56.1	31.5
GERZAT-VILLE	ST-GERMAIN-LAXIS	56.1	31.5
GERZAT-VILLE	LES EPRUNES	57.1	32.3
GERZAT-VILLE	VILLENEUVE-DONDAGRE	50.0	27.7
GERZAT-VILLE	THENNELIERES	57.8	32.6
GERZAT-VILLE	ST-DENIS-LES-SENS	51.1	28.3
GERZAT-VILLE	VILLEFRANCHE-NORD	75.4	43.1
GERZAT-VILLE	ARLAY	73.3	41.5
GERZAT-VILLE	BERSAILLIN	73.1	41.4
GERZAT-VILLE	BEAUREPAIRE	74.4	42.2
GERZAT-VILLE	LE MIROIR	75.4	43.0
GERZAT-VILLE	BEAUPONT	76.3	43.8
GERZAT-VILLE	VAL DE SAONE	78.8	44.7
GERZAT-VILLE	LA BOISSE - MONTLUEL	80.9	46.5
GERZAT-VILLE	LA COTIERE	81.6	47.0
GERZAT-VILLE	ROBECOURT	67.2	38.0
GERZAT-VILLE	BELLEGARDE	85.0	48.8
GERZAT-VILLE	ELOISE	86.3	49.7
GERZAT-VILLE	VIRY	90.3	52.3
GERZAT-VILLE	null	34.0	19.5
GERZAT-VILLE	null	37.7	21.3
GERZAT-VILLE	null	40.2	22.8
GERZAT-VILLE	null	44.3	25.3
GERZAT-VILLE	null	40.7	23.2
GERZAT-VILLE	null	45.6	25.4
GERZAT-VILLE	null	46.3	25.6
GERZAT-VILLE	DEUX CHAISES	5.6	3.4
CLERMONT-BARRIERE	null	20.5	12.2
CLERMONT-BARRIERE	null	18.7	10.7
CLERMONT-BARRIERE	null	18.0	10.4
CLERMONT-BARRIERE	null	15.4	8.9
CLERMONT-BARRIERE	null	12.8	7.4
CLERMONT-BARRIERE	null	10.8	6.1
CLERMONT-BARRIERE	null	8.2	4.9
CLERMONT-BARRIERE	null	6.0	3.4
CLERMONT-BARRIERE	null	3.9	2.2
CLERMONT-BARRIERE	null	23.7	14.0
CLERMONT-BARRIERE	null	25.4	15.0
CLERMONT-BARRIERE	null	26.7	15.6
CLERMONT-BARRIERE	null	30.0	17.7
CLERMONT-BARRIERE	null	31.5	18.5
CLERMONT-BARRIERE	null	32.1	19.6
CLERMONT-BARRIERE	null	28.7	16.6
CLERMONT-BARRIERE	null	28.2	16.4
CLERMONT-BARRIERE	null	24.0	13.9
CLERMONT-BARRIERE	null	22.4	13.3
CLERMONT-BARRIERE	null	20.5	12.2
CLERMONT-BARRIERE	null	20.2	12.1
CLERMONT-BARRIERE	null	17.5	10.1
CLERMONT-BARRIERE	null	37.4	22.2
CLERMONT-BARRIERE	null	33.9	20.4
CLERMONT-BARRIERE	null	32.3	19.2
CLERMONT-BARRIERE	null	30.9	18.2
CLERMONT-BARRIERE	null	31.1	18.5
CLERMONT-BARRIERE	null	33.4	19.8
CLERMONT-BARRIERE	null	35.6	21.1
CLERMONT-BARRIERE	null	37.3	22.5
CLERMONT-BARRIERE	null	42.0	24.7
CLERMONT-BARRIERE	null	40.2	24.7
CLERMONT-BARRIERE	null	82.9	46.6
CLERMONT-BARRIERE	null	80.9	45.2
CLERMONT-BARRIERE	null	78.5	44.1
CLERMONT-BARRIERE	null	76.1	42.8
CLERMONT-BARRIERE	null	74.7	41.4
CLERMONT-BARRIERE	null	75.2	42.0
CLERMONT-BARRIERE	null	73.4	40.9
CLERMONT-BARRIERE	null	63.1	35.1
CLERMONT-BARRIERE	null	64.2	35.9
CLERMONT-BARRIERE	null	66.2	37.0
CLERMONT-BARRIERE	null	68.1	38.4
CLERMONT-BARRIERE	null	68.9	38.8
CLERMONT-BARRIERE	null	73.6	41.0
CLERMONT-BARRIERE	null	70.1	39.4
CLERMONT-BARRIERE	null	70.1	39.7
CLERMONT-BARRIERE	null	70.1	39.7
CLERMONT-BARRIERE	null	72.2	41.2
CLERMONT-BARRIERE	null	75.9	43.1
CLERMONT-BARRIERE	null	78.3	44.5
CLERMONT-BARRIERE	null	78.3	44.5
CLERMONT-BARRIERE	null	79.8	45.6
CLERMONT-BARRIERE	null	83.2	46.9
CLERMONT-BARRIERE	null	74.0	42.1
CLERMONT-BARRIERE	null	66.8	37.2
CLERMONT-BARRIERE	ST AMAND-MONTROND	12.9	7.4
CLERMONT-BARRIERE	FORET DE TRONCAIS	10.2	6.0
CLERMONT-BARRIERE	MONTLUCON	10.0	5.8
CLERMONT-BARRIERE	MONTMARAULT	6.5	4.0
CLERMONT-BARRIERE	GANNAT	4.7	2.8
CLERMONT-BARRIERE	COMBRONDE	2.9	1.7
CLERMONT-BARRIERE	RIOM	1.7	1.1
CLERMONT-BARRIERE	FLEURY-EN-BIERE	57.9	32.0
CLERMONT-BARRIERE	URY	56.4	31.1
CLERMONT-BARRIERE	FONTAINEBLEAU	55.6	30.6
CLERMONT-BARRIERE	NEMOURS	55.6	30.6
CLERMONT-BARRIERE	COURTENAY	52.3	28.7
CLERMONT-BARRIERE	JOIGNY	53.8	29.5
CLERMONT-BARRIERE	AUXERRE NORD	56.5	31.0
CLERMONT-BARRIERE	AUXERRE SUD	56.5	31.0
CLERMONT-BARRIERE	NITRY	58.4	32.3
CLERMONT-BARRIERE	AVALLON	60.1	33.7
CLERMONT-BARRIERE	BIERRE-LES-SEMUR	62.1	34.6
CLERMONT-BARRIERE	POUILLY-EN-AUXOIS	65.4	36.4
CLERMONT-BARRIERE	BEAUNE SUD	69.1	38.8
CLERMONT-BARRIERE	CHALON NORD	71.4	40.0
CLERMONT-BARRIERE	CHALON SUD	71.4	40.0
CLERMONT-BARRIERE	TOURNUS	72.8	41.1
CLERMONT-BARRIERE	MACON NORD	75.4	42.5
CLERMONT-BARRIERE	MACON SUD	76.3	43.0
CLERMONT-BARRIERE	BELLEVILLE S/SAONE	77.8	43.8
CLERMONT-BARRIERE	VILLEFRANCHE-VILLE	79.2	45.0
CLERMONT-BARRIERE	VILLEFRANCHE-LIMAS	82.4	46.5
CLERMONT-BARRIERE	NUITS-ST-GEORGES	69.9	39.3
CLERMONT-BARRIERE	DIJON SUD	71.6	40.1
CLERMONT-BARRIERE	DIJON-CRIMOLOIS	72.2	40.8
CLERMONT-BARRIERE	L ISLE-S/LE-DOUBS	80.9	45.9
CLERMONT-BARRIERE	BEAUNE NORD	67.9	38.2
CLERMONT-BARRIERE	SOIRANS	72.6	41.2
CLERMONT-BARRIERE	BESANCON EST	76.8	43.6
CLERMONT-BARRIERE	SAINT MAURICE	85.1	48.7
CLERMONT-BARRIERE	BAUME-LES-DAMES	79.4	45.2
CLERMONT-BARRIERE	BESANCON NORD	76.8	43.2
CLERMONT-BARRIERE	BESANCON OUEST	76.8	43.1
CLERMONT-BARRIERE	GENDREY	74.4	42.2
CLERMONT-BARRIERE	DOLE	73.4	41.3
CLERMONT-BARRIERE	CHOISEY	73.4	41.3
CLERMONT-BARRIERE	SEURRE	71.1	39.9
CLERMONT-BARRIERE	FEILLENS	75.5	42.9
CLERMONT-BARRIERE	REPLONGES	75.5	42.9
CLERMONT-BARRIERE	BOURG NORD	78.0	44.2
CLERMONT-BARRIERE	VIRIAT	78.1	44.8
CLERMONT-BARRIERE	BOURG SUD	79.1	45.4
CLERMONT-BARRIERE	ST MARTIN-DU-FRESNE	83.5	47.9
CLERMONT-BARRIERE	SYLANS	84.1	48.2
CLERMONT-BARRIERE	SAINT GENIS	79.6	45.1
CLERMONT-BARRIERE	BEYNOST	85.0	48.7
CLERMONT-BARRIERE	BALAN	82.7	47.1
CLERMONT-BARRIERE	PEROUGES	82.7	47.1
CLERMONT-BARRIERE	LA BOISSE	86.4	49.5
CLERMONT-BARRIERE	AMBERIEU	81.8	46.5
CLERMONT-BARRIERE	PONT D AIN	80.4	46.0
CLERMONT-BARRIERE	LA CROIX-CHALON	83.7	47.9
CLERMONT-BARRIERE	DIJON-ARC S/TILLE	73.0	41.1
CLERMONT-BARRIERE	TIL CHATEL	70.4	39.4
CLERMONT-BARRIERE	LANGRES SUD	68.1	38.2
CLERMONT-BARRIERE	LANGRES NORD	67.4	37.6
CLERMONT-BARRIERE	MONTIGNY-LE-ROI	69.0	38.6
CLERMONT-BARRIERE	GROISSIAT	85.4	48.9
CLERMONT-BARRIERE	BULGNEVILLE	72.0	40.2
CLERMONT-BARRIERE	CHATENOIS	72.3	40.8
CLERMONT-BARRIERE	COLOMBEY-LES-BELLES	74.9	41.9
CLERMONT-BARRIERE	GYE	77.0	43.0
CLERMONT-BARRIERE	CHAUMONT-SEMOUTIERS	65.4	36.4
CLERMONT-BARRIERE	VILLE SOUS LAFERTE	63.8	35.5
CLERMONT-BARRIERE	MAGNANT	62.4	34.6
CLERMONT-BARRIERE	SAINT THIBAULT	59.9	33.5
CLERMONT-BARRIERE	TORVILLIERS	59.4	33.1
CLERMONT-BARRIERE	VULAINES	57.4	31.4
CLERMONT-BARRIERE	MAROLLES-SUR-SEINE	57.2	31.3
CLERMONT-BARRIERE	FORGES	57.2	31.3
CLERMONT-BARRIERE	CHATILLON-LABORDE	59.4	33.1
CLERMONT-BARRIERE	ST-GERMAIN-LAXIS	59.4	33.1
CLERMONT-BARRIERE	LES EPRUNES	60.4	33.9
CLERMONT-BARRIERE	VILLENEUVE-DONDAGRE	53.3	29.3
CLERMONT-BARRIERE	THENNELIERES	61.1	34.2
CLERMONT-BARRIERE	ST-DENIS-LES-SENS	54.4	29.9
CLERMONT-BARRIERE	VILLEFRANCHE-NORD	78.7	44.7
CLERMONT-BARRIERE	ARLAY	76.6	43.1
CLERMONT-BARRIERE	BERSAILLIN	76.4	43.0
CLERMONT-BARRIERE	BEAUREPAIRE	77.7	43.8
CLERMONT-BARRIERE	LE MIROIR	78.7	44.6
CLERMONT-BARRIERE	BEAUPONT	79.6	45.4
CLERMONT-BARRIERE	VAL DE SAONE	82.1	46.3
CLERMONT-BARRIERE	LA BOISSE - MONTLUEL	84.2	48.1
CLERMONT-BARRIERE	LA COTIERE	84.9	48.6
CLERMONT-BARRIERE	ROBECOURT	70.5	39.6
CLERMONT-BARRIERE	BELLEGARDE	88.3	50.4
CLERMONT-BARRIERE	ELOISE	89.6	51.3
CLERMONT-BARRIERE	VIRY	93.6	53.9
CLERMONT-BARRIERE	null	37.3	21.1
CLERMONT-BARRIERE	null	41.0	22.9
CLERMONT-BARRIERE	null	43.5	24.4
CLERMONT-BARRIERE	null	47.6	26.9
CLERMONT-BARRIERE	null	44.0	24.8
CLERMONT-BARRIERE	null	48.9	27.0
CLERMONT-BARRIERE	null	49.6	27.2
CLERMONT-BARRIERE	DEUX CHAISES	7.0	4.2
Système ouvert	VILLEFRANCHE-VILLE	2.6	1.6
Système ouvert	LA BOISSE	2.2	1.4
FLEURY-EN-BIERE	null	71.2	40.4
FLEURY-EN-BIERE	null	69.4	38.9
FLEURY-EN-BIERE	null	68.7	38.6
FLEURY-EN-BIERE	null	66.1	37.1
FLEURY-EN-BIERE	null	63.5	35.6
FLEURY-EN-BIERE	null	61.5	34.3
FLEURY-EN-BIERE	null	58.9	33.1
FLEURY-EN-BIERE	null	56.7	31.6
FLEURY-EN-BIERE	null	54.6	30.4
FLEURY-EN-BIERE	null	38.1	20.3
FLEURY-EN-BIERE	null	39.9	21.3
FLEURY-EN-BIERE	null	40.8	21.9
FLEURY-EN-BIERE	null	43.8	23.8
FLEURY-EN-BIERE	null	45.1	24.6
FLEURY-EN-BIERE	null	46.5	25.4
FLEURY-EN-BIERE	null	28.5	14.8
FLEURY-EN-BIERE	null	29.2	15.4
FLEURY-EN-BIERE	null	32.6	17.4
FLEURY-EN-BIERE	null	34.2	18.2
FLEURY-EN-BIERE	null	36.3	19.4
FLEURY-EN-BIERE	null	37.1	20.0
FLEURY-EN-BIERE	null	40.4	21.9
FLEURY-EN-BIERE	null	30.8	16.2
FLEURY-EN-BIERE	null	28.1	14.7
FLEURY-EN-BIERE	null	27.0	13.9
FLEURY-EN-BIERE	null	27.7	14.4
FLEURY-EN-BIERE	null	30.4	15.9
FLEURY-EN-BIERE	null	32.5	17.2
FLEURY-EN-BIERE	null	33.9	18.0
FLEURY-EN-BIERE	null	36.8	20.0
FLEURY-EN-BIERE	null	41.0	22.3
FLEURY-EN-BIERE	null	35.7	19.0
FLEURY-EN-BIERE	null	35.9	21.1
FLEURY-EN-BIERE	null	33.9	19.7
FLEURY-EN-BIERE	null	31.5	18.6
FLEURY-EN-BIERE	null	29.1	17.3
FLEURY-EN-BIERE	null	27.7	15.9
FLEURY-EN-BIERE	null	28.2	16.5
FLEURY-EN-BIERE	null	26.4	15.4
FLEURY-EN-BIERE	null	16.1	9.6
FLEURY-EN-BIERE	null	17.2	10.4
FLEURY-EN-BIERE	null	19.2	11.5
FLEURY-EN-BIERE	null	21.1	12.9
FLEURY-EN-BIERE	null	21.9	13.3
FLEURY-EN-BIERE	null	26.6	15.5
FLEURY-EN-BIERE	null	23.1	13.9
FLEURY-EN-BIERE	null	23.1	14.2
FLEURY-EN-BIERE	null	23.1	14.2
FLEURY-EN-BIERE	null	25.2	15.7
FLEURY-EN-BIERE	null	28.9	17.6
FLEURY-EN-BIERE	null	31.3	19.0
FLEURY-EN-BIERE	null	31.3	19.0
FLEURY-EN-BIERE	null	32.8	20.1
FLEURY-EN-BIERE	null	36.2	21.4
FLEURY-EN-BIERE	null	27.0	16.6
FLEURY-EN-BIERE	null	19.8	11.7
FLEURY-EN-BIERE	ST AMAND-MONTROND	43.9	23.9
FLEURY-EN-BIERE	FORET DE TRONCAIS	46.1	25.5
FLEURY-EN-BIERE	MONTLUCON	48.3	26.6
FLEURY-EN-BIERE	MONTMARAULT	49.6	27.3
FLEURY-EN-BIERE	GANNAT	53.0	29.3
FLEURY-EN-BIERE	COMBRONDE	53.3	29.3
FLEURY-EN-BIERE	RIOM	54.4	30.2
FLEURY-EN-BIERE	GERZAT-VILLE	54.6	30.4
FLEURY-EN-BIERE	CLERMONT-BARRIERE	57.9	32.0
FLEURY-EN-BIERE	URY	1.5	0.9
FLEURY-EN-BIERE	NEMOURS	2.8	1.5
FLEURY-EN-BIERE	COURTENAY	5.7	3.6
FLEURY-EN-BIERE	JOIGNY	7.1	4.3
FLEURY-EN-BIERE	AUXERRE NORD	10.0	6.3
FLEURY-EN-BIERE	AUXERRE SUD	10.0	6.3
FLEURY-EN-BIERE	NITRY	12.4	7.2
FLEURY-EN-BIERE	AVALLON	14.5	8.8
FLEURY-EN-BIERE	BIERRE-LES-SEMUR	16.2	9.8
FLEURY-EN-BIERE	POUILLY-EN-AUXOIS	19.5	11.7
FLEURY-EN-BIERE	BEAUNE SUD	24.5	14.3
FLEURY-EN-BIERE	CHALON NORD	26.4	15.6
FLEURY-EN-BIERE	CHALON SUD	26.4	15.6
FLEURY-EN-BIERE	TOURNUS	28.1	16.7
FLEURY-EN-BIERE	MACON NORD	30.7	18.0
FLEURY-EN-BIERE	MACON SUD	31.3	18.4
FLEURY-EN-BIERE	BELLEVILLE S/SAONE	32.8	19.4
FLEURY-EN-BIERE	VILLEFRANCHE-VILLE	34.5	20.4
FLEURY-EN-BIERE	VILLEFRANCHE-LIMAS	36.5	21.9
FLEURY-EN-BIERE	NUITS-ST-GEORGES	25.1	14.6
FLEURY-EN-BIERE	DIJON SUD	26.6	15.6
FLEURY-EN-BIERE	DIJON-CRIMOLOIS	26.7	16.2
FLEURY-EN-BIERE	L ISLE-S/LE-DOUBS	36.0	21.2
FLEURY-EN-BIERE	BEAUNE NORD	22.9	13.9
FLEURY-EN-BIERE	SOIRANS	26.7	16.7
FLEURY-EN-BIERE	BESANCON EST	31.8	19.2
FLEURY-EN-BIERE	SAINT MAURICE	39.9	23.8
FLEURY-EN-BIERE	BAUME-LES-DAMES	34.6	20.6
FLEURY-EN-BIERE	BESANCON NORD	31.7	18.9
FLEURY-EN-BIERE	BESANCON OUEST	31.7	18.6
FLEURY-EN-BIERE	GENDREY	29.8	17.6
FLEURY-EN-BIERE	DOLE	28.6	16.9
FLEURY-EN-BIERE	CHOISEY	28.6	16.9
FLEURY-EN-BIERE	SEURRE	26.0	15.4
FLEURY-EN-BIERE	FEILLENS	30.6	18.4
FLEURY-EN-BIERE	REPLONGES	30.6	18.4
FLEURY-EN-BIERE	BOURG NORD	33.3	19.5
FLEURY-EN-BIERE	VIRIAT	33.4	20.2
FLEURY-EN-BIERE	BOURG SUD	34.4	20.7
FLEURY-EN-BIERE	ST MARTIN-DU-FRESNE	38.7	23.2
FLEURY-EN-BIERE	SYLANS	39.5	23.6
FLEURY-EN-BIERE	BEYNOST	40.0	23.8
FLEURY-EN-BIERE	BALAN	37.6	22.5
FLEURY-EN-BIERE	PEROUGES	37.6	22.5
FLEURY-EN-BIERE	LA BOISSE	41.6	24.8
FLEURY-EN-BIERE	AMBERIEU	36.7	22.0
FLEURY-EN-BIERE	PONT D AIN	35.7	21.4
FLEURY-EN-BIERE	LA CROIX-CHALON	38.9	23.2
FLEURY-EN-BIERE	DIJON-ARC S/TILLE	25.1	14.9
FLEURY-EN-BIERE	TIL CHATEL	21.9	13.8
FLEURY-EN-BIERE	LANGRES SUD	19.8	12.4
FLEURY-EN-BIERE	LANGRES NORD	20.0	11.9
FLEURY-EN-BIERE	MONTIGNY-LE-ROI	20.8	12.9
FLEURY-EN-BIERE	GROISSIAT	40.3	24.2
FLEURY-EN-BIERE	BULGNEVILLE	23.6	14.6
FLEURY-EN-BIERE	CHATENOIS	25.1	15.2
FLEURY-EN-BIERE	COLOMBEY-LES-BELLES	27.5	16.5
FLEURY-EN-BIERE	GYE	29.4	17.5
FLEURY-EN-BIERE	CHAUMONT-SEMOUTIERS	17.3	10.9
FLEURY-EN-BIERE	VILLE SOUS LAFERTE	16.0	9.9
FLEURY-EN-BIERE	MAGNANT	14.4	8.9
FLEURY-EN-BIERE	SAINT THIBAULT	12.2	7.7
FLEURY-EN-BIERE	TORVILLIERS	12.1	7.3
FLEURY-EN-BIERE	VULAINES	9.6	5.9
FLEURY-EN-BIERE	MAROLLES-SUR-SEINE	9.9	5.9
FLEURY-EN-BIERE	FORGES	9.9	5.9
FLEURY-EN-BIERE	CHATILLON-LABORDE	12.1	7.3
FLEURY-EN-BIERE	ST-GERMAIN-LAXIS	12.1	7.3
FLEURY-EN-BIERE	LES EPRUNES	13.3	8.1
FLEURY-EN-BIERE	VILLENEUVE-DONDAGRE	6.5	4.2
FLEURY-EN-BIERE	THENNELIERES	13.6	8.3
FLEURY-EN-BIERE	ST-DENIS-LES-SENS	7.5	4.7
FLEURY-EN-BIERE	VAL DE LOING-SOUPPES	3.6	2.0
FLEURY-EN-BIERE	VAL DE LOING-BARRIERE	8.9	5.7
FLEURY-EN-BIERE	VILLEFRANCHE-NORD	34.1	20.2
FLEURY-EN-BIERE	ARLAY	31.4	18.7
FLEURY-EN-BIERE	BERSAILLIN	31.4	18.5
FLEURY-EN-BIERE	BEAUREPAIRE	32.7	19.4
FLEURY-EN-BIERE	LE MIROIR	33.8	20.1
FLEURY-EN-BIERE	BEAUPONT	34.7	20.7
FLEURY-EN-BIERE	VAL DE SAONE	36.8	21.8
FLEURY-EN-BIERE	LA BOISSE - MONTLUEL	39.2	23.4
FLEURY-EN-BIERE	LA COTIERE	39.7	23.7
FLEURY-EN-BIERE	ROBECOURT	23.2	14.0
FLEURY-EN-BIERE	BELLEGARDE	43.2	25.9
FLEURY-EN-BIERE	ELOISE	44.5	26.8
FLEURY-EN-BIERE	VIRY	48.5	29.4
FLEURY-EN-BIERE	null	17.7	9.6
FLEURY-EN-BIERE	null	14.1	7.7
FLEURY-EN-BIERE	null	12.2	6.3
FLEURY-EN-BIERE	null	16.3	8.8
FLEURY-EN-BIERE	null	10.9	5.8
FLEURY-EN-BIERE	null	6.6	3.8
FLEURY-EN-BIERE	null	5.8	3.4
FLEURY-EN-BIERE	DEUX CHAISES	50.0	27.5
URY	null	69.7	39.5
URY	null	67.9	38.0
URY	null	67.2	37.7
URY	null	64.6	36.2
URY	null	62.0	34.7
URY	null	60.0	33.4
URY	null	57.4	32.2
URY	null	55.2	30.7
URY	null	53.1	29.5
URY	null	36.6	19.4
URY	null	38.4	20.4
URY	null	39.3	21.0
URY	null	42.3	22.9
URY	null	43.6	23.7
URY	null	45.0	24.5
URY	null	27.0	13.9
URY	null	27.7	14.5
URY	null	31.1	16.5
URY	null	32.7	17.3
URY	null	34.8	18.5
URY	null	35.6	19.1
URY	null	38.9	21.0
URY	null	29.3	15.3
URY	null	26.6	13.8
URY	null	25.5	13.0
URY	null	26.2	13.5
URY	null	28.9	15.0
URY	null	31.0	16.3
URY	null	32.4	17.1
URY	null	35.3	19.1
URY	null	39.5	21.4
URY	null	34.2	18.1
URY	null	34.0	19.9
URY	null	32.0	18.5
URY	null	29.6	17.4
URY	null	27.2	16.1
URY	null	25.8	14.7
URY	null	26.3	15.3
URY	null	24.5	14.2
URY	null	14.2	8.4
URY	null	15.3	9.2
URY	null	17.3	10.3
URY	null	19.2	11.7
URY	null	20.0	12.1
URY	null	24.7	14.3
URY	null	21.2	12.7
URY	null	21.2	13.0
URY	null	21.2	13.0
URY	null	23.3	14.5
URY	null	27.0	16.4
URY	null	29.4	17.8
URY	null	29.4	17.8
URY	null	30.9	18.9
URY	null	34.3	20.2
URY	null	25.1	15.4
URY	null	17.9	10.5
URY	ST AMAND-MONTROND	42.4	23.0
URY	FORET DE TRONCAIS	44.6	24.6
URY	MONTLUCON	46.8	25.7
URY	MONTMARAULT	48.1	26.4
URY	GANNAT	51.5	28.4
URY	COMBRONDE	51.8	28.4
URY	RIOM	52.9	29.3
URY	GERZAT-VILLE	53.1	29.5
URY	CLERMONT-BARRIERE	56.4	31.1
URY	FLEURY-EN-BIERE	1.5	0.9
URY	NEMOURS	1.0	0.6
URY	COURTENAY	4.2	2.5
URY	JOIGNY	5.2	3.1
URY	AUXERRE NORD	7.2	4.5
URY	AUXERRE SUD	7.2	4.5
URY	NITRY	9.8	5.6
URY	AVALLON	11.3	6.4
URY	BIERRE-LES-SEMUR	13.0	7.7
URY	POUILLY-EN-AUXOIS	16.1	9.7
URY	BEAUNE SUD	20.2	12.1
URY	CHALON NORD	22.1	13.2
URY	CHALON SUD	22.1	13.2
URY	TOURNUS	24.1	14.3
URY	MACON NORD	26.6	15.9
URY	MACON SUD	27.2	16.4
URY	BELLEVILLE S/SAONE	28.8	17.2
URY	VILLEFRANCHE-VILLE	30.4	18.1
URY	VILLEFRANCHE-LIMAS	33.6	20.0
URY	NUITS-ST-GEORGES	21.0	12.5
URY	DIJON SUD	22.7	13.4
URY	DIJON-CRIMOLOIS	23.4	14.0
URY	L ISLE-S/LE-DOUBS	31.9	19.2
URY	BEAUNE NORD	19.4	11.4
URY	SOIRANS	24.4	14.4
URY	BESANCON EST	28.3	17.0
URY	SAINT MAURICE	36.2	21.6
URY	BAUME-LES-DAMES	30.6	18.2
URY	BESANCON NORD	27.7	16.7
URY	BESANCON OUEST	27.6	16.5
URY	GENDREY	25.7	15.5
URY	DOLE	24.7	14.5
URY	CHOISEY	24.7	14.5
URY	SEURRE	22.0	13.1
URY	FEILLENS	26.7	16.1
URY	REPLONGES	26.7	16.1
URY	BOURG NORD	29.0	17.3
URY	VIRIAT	29.4	17.7
URY	BOURG SUD	30.4	18.3
URY	ST MARTIN-DU-FRESNE	34.6	20.9
URY	SYLANS	35.5	21.2
URY	BEYNOST	36.2	21.6
URY	BALAN	33.8	20.4
URY	PEROUGES	33.8	20.4
URY	LA BOISSE	37.6	22.5
URY	AMBERIEU	32.7	19.9
URY	PONT D AIN	31.6	19.2
URY	LA CROIX-CHALON	35.0	20.9
URY	DIJON-ARC S/TILLE	23.2	14.0
URY	TIL CHATEL	21.3	12.9
URY	LANGRES SUD	19.0	11.4
URY	LANGRES NORD	18.5	11.0
URY	MONTIGNY-LE-ROI	20.0	11.9
URY	GROISSIAT	36.5	21.8
URY	BULGNEVILLE	22.9	13.7
URY	CHATENOIS	23.2	14.2
URY	COLOMBEY-LES-BELLES	26.0	15.5
URY	GYE	27.5	16.7
URY	CHAUMONT-SEMOUTIERS	16.6	10.0
URY	VILLE SOUS LAFERTE	15.1	8.9
URY	MAGNANT	13.3	7.8
URY	SAINT THIBAULT	11.2	6.9
URY	TORVILLIERS	10.6	6.4
URY	VULAINES	8.1	5.0
URY	MAROLLES-SUR-SEINE	8.1	5.0
URY	FORGES	8.1	5.0
URY	CHATILLON-LABORDE	10.6	6.4
URY	ST-GERMAIN-LAXIS	10.6	6.4
URY	LES EPRUNES	11.7	7.2
URY	VILLENEUVE-DONDAGRE	4.9	2.9
URY	THENNELIERES	12.1	7.4
URY	ST-DENIS-LES-SENS	5.9	3.8
URY	VAL DE LOING-SOUPPES	2.1	1.2
URY	VAL DE LOING-BARRIERE	7.3	4.6
URY	VILLEFRANCHE-NORD	29.9	17.8
URY	ARLAY	27.6	16.5
URY	BERSAILLIN	27.2	16.3
URY	BEAUREPAIRE	28.8	17.2
URY	LE MIROIR	30.1	17.7
URY	BEAUPONT	30.9	18.4
URY	VAL DE SAONE	33.5	19.6
URY	LA BOISSE - MONTLUEL	35.5	21.1
URY	LA COTIERE	36.2	21.6
URY	ROBECOURT	21.4	13.0
URY	BELLEGARDE	39.3	23.4
URY	ELOISE	40.6	24.3
URY	VIRY	44.6	26.9
URY	null	16.2	8.7
URY	null	12.6	6.8
URY	null	10.7	5.4
URY	null	14.8	7.9
URY	null	9.4	4.9
URY	null	5.1	2.9
URY	null	4.3	2.5
URY	DEUX CHAISES	48.5	26.6
FONTAINEBLEAU	null	68.9	39.0
FONTAINEBLEAU	null	67.1	37.5
FONTAINEBLEAU	null	66.4	37.2
FONTAINEBLEAU	null	63.8	35.7
FONTAINEBLEAU	null	61.2	34.2
FONTAINEBLEAU	null	59.2	32.9
FONTAINEBLEAU	null	56.6	31.7
FONTAINEBLEAU	null	54.4	30.2
FONTAINEBLEAU	null	52.3	29.0
FONTAINEBLEAU	null	35.8	18.9
FONTAINEBLEAU	null	37.6	19.9
FONTAINEBLEAU	null	38.5	20.5
FONTAINEBLEAU	null	41.5	22.4
FONTAINEBLEAU	null	42.8	23.2
FONTAINEBLEAU	null	44.2	24.0
FONTAINEBLEAU	null	26.2	13.4
FONTAINEBLEAU	null	26.9	14.0
FONTAINEBLEAU	null	30.3	16.0
FONTAINEBLEAU	null	31.9	16.8
FONTAINEBLEAU	null	34.0	18.0
FONTAINEBLEAU	null	34.8	18.6
