SAINT-ARNOULT
3,5	ABLIS
6,9	2,7	CHARTRES EST
8	4,2	1,6	THIVARS
9,9	5,7	3,3	1,6	ILLIERS-COMBRAY
11,9	6,9	4,4	3,4	1,8	LUIGNY
15,3	10,7	7,4	5,7	4,5	2,5	LA FERTE-BERNARD
18,2	13,5	10	8,3	7	5	2,4	CONNERRE
19,5	15,1	11,8	10,6	8,3	6,6	4,8	2,9	LE MANS NORD
20,5	15,6	12,9	11,9	9,5	7,2	4,7	2,5	1,3	AUVOURS
21,7	17	13,7	12,5	9,9	7,8	5,3	3,2	1,8	0,6	PARIGNE-L'EVEQUE
22,5	17,6	15	13,8	11,3	8,9	6,7	4,6	3,2	2	1,4	ECOMMOY
24,3	19,7	17	15,8	12,8	10,7	8,1	6,2	4,6	3,5	2,9	1,5	MONTABON
28,8	24,3	21,6	20,3	17,9	15,6	12,8	11,1	9,9	8,4	7,6	6	3,9	PEAGE DE SAINT-CHRISTOPHE
52,1	48,6	45,5	44,1	42,1	39,9	36,9	35,4	32,6	33,1	33,8	34,8	36,8	42,1	ROUMOIS
45,6	42,1	39	37,6	35,6	33,4	30,4	28,9	26,1	26,6	27,3	28,3	30,3	35,6	1,8	BRIONNE
41,6	38,1	35	33,6	31,6	29,4	26,4	24,9	22,1	22,6	23,3	24,3	26,3	31,6	5,9	3	BERNAY
37,6	34,1	31	29,6	27,6	25,4	22,4	20,9	18,1	18,6	19,3	20,3	22,3	27,6	9,3	4,6	1,5	BROGLIE OUEST
33,2	29,7	26,6	25,2	23,2	21	18	16,5	13,7	14,2	14,9	15,9	17,9	23,2	13,8	7,9	4,5	2,8	GACE
29,7	26,2	23,1	21,7	19,7	17,5	14,5	13	10,2	10,7	11,4	12,4	14,4	19,7	18,1	11,9	8,2	5	2,5	SEES
33,4	29,9	26,8	25,4	23,4	21,2	18,2	16,7	13,9	14,4	15,1	16,1	18,1	23,4	21,8	15,6	11,9	8,7	6,2	0	PEAGE d'ARGENTAN
24,1	20,4	17,1	16,1	14,1	12	9	7	4,1	5	5,2	6,9	8,8	13,9	27,8	21,3	17,3	13,3	8,9	5,4	9,1	ALENCON NORD
23,9	19,6	16,6	15,2	13,4	11,3	8	6,5	3,6	4,4	4,5	6,5	8,3	13,3	28,4	21,9	17,9	13,9	9,5	6	9,7	0,5	ALENCON SUD
23,5	19	16,3	14,1	11,8	9,8	7,1	5,8	2,8	3,2	3,8	5,6	7,3	12,1	29,1	22,6	18,6	14,6	10,2	6,7	10,4	1,2	0,7	ROUESSE-FONTAINE
21,6	17,5	14,9	12,9	10,9	8,8	6,4	4,7	1,8	2,5	3	4,5	5,8	10,8	30,3	23,8	19,8	15,8	11,4	7,9	11,6	2,1	1,7	0,9	MARESCHE
20,8	16	14,1	12,4	10,1	7,8	4,9	3,6	0,7	2,5	3	4,2	5,9	10,4	33,7	27,2	23,2	19,2	14,8	11,3	15	5,3	4,7	4	3,1	LE MANS OUEST
21,8	17	15,1	13,4	11,1	8,8	5,9	4,6	1,7	3,5	4	5,2	6,9	11,4	34,7	28,2	24,2	20,2	15,8	12,3	16	6,3	5,7	5	4,1	1	LE MANS SUD
24,6	19,8	17,9	16,2	13,9	11,6	8,7	7,4	4,5	6,3	6,8	8	9,7	14,2	37,5	31	27	23	18,6	15,1	18,8	9,1	8,5	7,8	6,9	3,8	3,3	SABLE LA FLECHE
25,4	20,6	18,7	17	14,7	12,4	9,5	8,2	5,3	7,1	7,6	8,8	10,5	15	38,3	31,8	27,8	23,8	19,4	15,9	19,6	9,9	9,3	8,6	7,7	4,6	4,2	1,3	DURTAL
27,8	23	21,1	19,4	17,1	14,8	11,9	10,6	7,7	9,5	10	11,2	12,9	17,4	40,7	34,2	30,2	26,2	21,8	18,3	22	12,3	11,7	11	10,1	7	5,8	2,4	1,3	SEICHES
30	25,2	23,3	21,6	19,3	17	14,1	12,8	9,9	11,7	12,2	13,4	15,1	19,6	42,9	36,4	32,4	28,4	24	20,5	24,2	14,5	13,9	13,2	12,3	9,2	8,6	4,5	3,3	2,2	ANGERS (CORZE)
30	25,2	23,3	21,6	19,3	17	14,1	12,8	9,9	11,7	12,2	13,4	15,1	19,6	42,9	36,4	32,4	28,4	24	20,5	24,2	14,5	13,9	13,2	12,3	9,2	8,6	4,5	3,3	2,2	0	PELLOUAILLES-LES-VIGNES
23,6	19,6	16,1	14,4	13,3	11,3	7,2	6,8	3,9	4,9	5,5	6,7	8,3	12,9	35	28,5	24,5	20,5	16,1	12,6	16,3	7	6,7	6	4,8	3,7	4,7	7,5	8,3	10,7	12,9	12,9	JOUE-EN-CHARNIE
26,6	22,2	19,4	17,9	16	13,8	10,2	9	6,2	7,4	8	9	10,7	16,2	38	31,5	27,5	23,5	19,1	15,6	19,3	10	9,1	8,3	7,2	6,1	7,1	9,9	10,7	13,1	15,3	15,3	1,5	VAIGES
28,3	24	21,1	19,6	17,9	15,8	12,5	10,8	8	9,2	10,1	12,1	12,9	18	40,1	33,6	29,6	25,6	21,2	17,7	21,4	12,2	11,9	10,3	9,1	7,9	8,9	11,7	12,5	14,9	17,1	17,1	3,7	2,3	LAVAL EST
29	25,2	21,9	20,6	19,2	17	13,4	12	9,1	10,3	10,8	12,8	14,2	19,1	40,9	34,4	30,4	26,4	22	18,5	22,2	13	12,7	12,4	10,9	8,1	9,1	11,9	12,7	15,1	17,3	17,3	4,6	2,4	0,9	LAVAL OUEST
29,7	26,5	24,1	22,7	21,9	19,3	15	14,9	12,1	13	13,6	14,8	16,5	19,7	42,8	36,3	32,3	28,3	23,9	20,4	24,1	14,9	14,6	14	12,7	11,8	12,8	15,6	16,4	18,8	21	21	6,7	5,3	2,6	2,1	LA GRAVELLE
29,7	24,9	23	21,3	19	16,7	13,8	12,5	9,6	11,4	11,9	13,1	14,8	19,3	42,6	36,1	32,1	28,1	23,7	20,2	23,9	14,2	13,6	12,9	12	8,9	7,7	4,6	3	1,9	4	4	12,6	15	16,8	17	20,7	BEAUFORT EN VALLEE
30,6	25,8	23,9	22,2	19,9	17,6	14,7	13,4	10,5	12,3	12,8	14	15,7	20,2	43,5	37	33	29	24,6	21,1	24,8	15,1	14,5	13,8	12,9	9,8	8,6	5,5	3,9	2,8	4,9	4,9	13,5	15,9	17,7	17,9	21,6	0,8	LONGUE
31,8	27	25,1	23,4	21,1	18,8	15,9	14,6	11,7	13,5	14	15,2	16,9	21,4	44,7	38,2	34,2	30,2	25,8	22,3	26	16,3	15,7	15	14,1	11	9,8	6,7	5,1	4	6,1	6,1	14,7	17,1	18,9	19,1	22,8	1,6	1	VIVY SAUMUR
33,8	29	27,1	25,4	23,1	20,8	17,9	16,6	13,7	15,5	16	17,2	18,9	23,4	46,7	40,2	36,2	32,2	27,8	24,3	28	18,3	17,7	17	16,1	13	11,8	8,7	7,1	6	8,1	8,1	16,7	19,1	20,9	21,1	24,8	2,9	2,2	1,5	BOURGEUIL
36,8	32	30,1	28,4	26,1	23,8	20,9	19,6	16,7	18,5	19	20,2	21,9	26,4	49,7	43,2	39,2	35,2	30,8	27,3	31	21,3	20,7	20	19,1	16	14,8	11,7	10,1	9	11,1	11,1	19,7	22,1	23,9	24,1	27,8	6,1	4,9	4	2,3	RESTIGNE
