LA SAULCE
1,7;SISTERON NORD
2,2;0,5;SISTERON SUD
2,8;1,3;0,5;AUBIGNOSC
3,5;1,9;1,2;0,7;PEYRUIS
4,1;2,8;2,2;1,8;1;LA BRILLANNE
5,1;4,2;3;2,6;1,8;0,9;MANOSQUE
6,1;5,1;4,3;3,8;3;1,9;1;SAINT PAUL LEZ DURANCE
7,3;6,7;5,6;4,9;4,2;3,2;2,3;1,4;PERTUIS
8,5;8;6,3;5,6;5,1;4,1;3,5;2,3;0,8;AIX (A51)
0;0;0;0;0;0;0;0;0;0;CARNOULES
16,3;15,8;14,1;13,4;12,9;11,9;11,3;10,1;8,6;1,6;1,6;PUGET-VILLE
14,2;13,7;12;11,3;10,8;9,8;9,2;8;6,5;1,6;1,6;0;TOULON-OUEST
14,2;13,7;12;11,3;10,8;9,8;9,2;8;6,5;1,6;1,6;0;0;SIX FOURS LES PLAGES
14,2;13,7;12;11,3;10,8;9,8;9,2;8;6,5;2,1;2,1;0,5;0,5;0,5;OLLIOULES
13,4;12,9;11,2;10,5;10;9;8,4;7,2;5,7;2,4;2,4;0,8;0,8;0,8;0,8;BANDOL
12,6;12,1;10,4;9,7;9,2;8,2;7,6;6,4;4,9;3,2;3,2;1,6;1,6;1,6;1,6;0,8;SAINT CYR LES LEQUES/LA CADIERE
11,7;11,2;9,5;8,8;8,3;7,3;6,7;5,5;4;4,1;4,1;2,5;2,5;2,5;2,5;1,7;0,9;LA CIOTAT
11,6;11,1;9,4;8,7;8,2;7,2;6,6;5,4;3,9;5;5;3,4;3,4;3,4;3,4;2,6;1,8;0,9;CASSIS
10,8;10,3;8,6;7,9;7,4;6,4;5,8;4,6;3,1;5;5;3,4;3,4;3,4;3,4;2,6;1,8;0,9;0,8;LA BEDOULE
10,8;10,3;8,6;7,9;7,4;6,4;5,8;4,6;3,1;5;5;3,4;3,4;3,4;3,4;2,6;1,8;0,9;0,8;0;AUBAGNE
10,8;10,3;8,6;7,9;7,4;6,4;5,8;4,6;3,1;0;0;8,3;0;0;0;0;0;0;0;0;0;GEMENOS
0;0;0;0;0;0;0;0;0;0;0;0;4,3;4,3;4,3;3,5;2,7;1,8;1,7;0,9;0,9;0,9;AURIOL
10,1;9,6;7,9;7,2;6,7;5,7;5,1;3,9;2,4;0;0;7,8;4,4;4,4;4,4;3,6;2,8;1,9;1,8;1;1;1;0;PAS DE TRETS
10;9,5;7,8;7,1;6,6;5,6;5;3,8;2,3;0;0;7,6;4,9;4,9;4,9;4,1;3,3;2,4;2,3;1,5;1,5;1,5;0;0,3;BELCODENE
8,5;8;6,3;5,6;5,1;4,1;3,5;2,3;0,8;0;0;7,8;5,7;5,7;5,7;4,9;4,1;3,2;3,1;2,3;2,3;2,3;0;1,6;1,5;AIX (A57,A50,A52,A8)
9,2;8,7;7;6,3;5,8;4,8;4,2;3;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;CANNET DE MEYEREUIL
0;0;0;0;0;0;0;0;0;0;0;5,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;POURRIERES
10,8;10,3;8,6;7,9;7,4;6,4;5,8;4,6;3,1;0;0;5;6,1;6,1;6,1;5,3;4,5;3,6;3,5;2,7;2,7;2,7;0;2,4;2,3;2,3;0;0,8;SAINT MAXIMIN
12,3;11,8;10,1;9,4;8,9;7,9;7,3;6,1;4,6;0;0;4;4;4;4,5;6,4;5,6;4,7;4,6;3,8;3,8;3,8;0;3,3;3,2;3,8;0;1,7;0,9;BRIGNOLES
13,7;13,2;11,5;10,8;10,3;9,3;8,7;7,5;6;0;0;2,8;2,8;2,8;3,3;3,6;4,4;5,3;6,2;5,1;5,1;5,1;0;4,8;4,7;5,2;0;3,1;2,5;1,6;LE CANNET DES MAURES
15,2;14,7;13;12,3;11,8;10,8;10,2;9;7,5;0;0;4,4;4,4;4,4;4,9;5,2;6;6,9;7,8;6,8;6,8;6,8;0;6,2;6,1;6,7;0;4,4;3,8;2,9;1,4;LE MUY
16,6;16,1;14,4;13,7;13,2;12,2;11,6;10,4;8,9;0;0;5,4;5,4;5,4;5,9;6,2;7;7,9;8,8;7,3;7,3;7,3;0;7,1;6,9;8,1;0;5,2;4,6;3,8;2,4;1;PUGET
16,7;16,2;14,5;13,8;13,3;12,3;11,7;10,5;9;0;0;5,7;5,7;5,7;6,2;6,5;7,3;8,2;9,1;8,1;8,1;8,1;0;7,2;7,1;8,2;0;5,8;5;4,2;2,7;1,4;0,4;FREJUS
19,2;18,7;17;16,3;15,8;14,8;14,2;13;11,5;0;0;8;8;8;8,5;8,8;9,6;10,5;11,4;10,5;10,5;10,5;0;9,2;9,1;10,7;0;7,3;7,2;6,9;4,9;3,3;2,4;1,7;LES ADRETS
19,2;18,7;17;16,3;15,8;14,8;14,2;13;11,5;0;0;8;8;8;8,5;8,8;9,6;10,5;11,4;10,5;10,5;10,5;0;9,2;9,1;10,7;0;7,3;7,2;6,9;4,9;3,3;2,4;1,7;0,8;MANDELIEU/MOUGINS
20,3;19,8;18,1;17,4;16,9;15,9;15,3;14,1;12,6;0;0;9,1;9,1;9,1;9,6;9,9;10,7;11,6;12,5;11,6;11,6;11,6;0;10,3;10,2;11,8;0;8,4;8,3;8;6;4,4;3,5;2,8;1,9;1,1;ANTIBES
21,3;20,8;19,1;18,4;17,9;16,9;16,3;15,1;13,6;0;0;10,1;10,1;10,1;10,6;10,9;11,7;12,6;13,5;12,6;12,6;12,6;0;11,3;11,2;12,8;0;9,4;9,3;9;7;5,4;4,5;3,8;2,9;2,1;1;VILLENEUVE LOUBET
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CAGNES SUR MER
21,3;20,8;19,1;18,4;17,9;16,9;16,3;15,1;13,6;0;0;10,1;10,1;10,1;10,6;10,9;11,7;12,6;13,5;12,6;12,6;12,6;0;11,3;11,2;12,8;0;9,4;9,3;9;7;5,4;4,5;3,8;2,9;2,1;1;0,6;0,4;SAINT LAURENT DU VAR
21,3;20,8;19,1;18,4;17,9;16,9;16,3;15,1;13,6;0;0;10,1;10,1;10,1;10,6;10,9;11,7;12,6;13,5;12,6;12,6;12,6;0;11,3;11,2;12,8;0;9,4;9,3;9;7;5,4;4,5;3,8;2,9;2,1;1;0,6;0,4;0;NICE OUEST/NICE AEROPORT
21,3;20,8;19,1;18,4;17,9;16,9;16,3;15,1;13,6;0;0;10,1;10,1;10,1;10,6;10,9;11,7;12,6;13,5;12,6;12,6;12,6;0;11,3;11,2;12,8;0;9,4;9,3;9;7;5,4;4,5;3,8;2,9;2,1;1;0,6;0,4;0;0;NICE SAINT ISIDORE
21,6;21,1;19,4;18,7;18,2;17,2;16,6;15,4;13,9;0;0;10,4;10,4;10,4;10,9;11,2;12;12,9;13,8;12,9;12,9;12,9;0;11,6;11,5;13,1;0;9,7;9,6;9,3;7,3;5,7;4,8;4,1;3,2;2,4;1,3;0,9;0,7;0,3;0,3;0;NICE QUARTIER NORD/NICE EST
22,2;21,7;20;19,3;18,8;17,8;17,2;16;14,5;0;0;11;11;11;11,5;11,8;12,6;13,5;14,4;13,5;13,5;13,5;0;12,2;12,1;13,7;0;10,3;10,2;9,9;7,9;6,3;5,4;4,7;3,8;3;1,9;1,5;1,3;0,9;0,9;0;0,7;MONACO
23,8;23,3;21,6;20,9;20,4;19,4;18,8;17,6;16,1;0;0;12,6;12,6;12,6;13,1;13,4;14,2;15,1;16;15,1;15,1;15,1;0;13,8;13,7;15,3;0;11,9;11,8;11,5;9,5;7,9;7;6,3;5,4;4,6;3,5;3,1;2,9;2,5;2,5;0;2,3;1,6;LA TURBIE
