La Fouillouse
0	Andrézieux-Bouthéon sud
0	0	Andrézieux-Bouthéon nord
0	0	0	Péage de Veauchette
1,2	0	1,2	1,2	Montbrison Montrond
2,5	0	2,5	2,5	1	Feurs Lentilly
11,5	0	11,5	11,5	9,7	8,3	Tour de Salvagny
11,5	0	11,5	11,5	9,7	8,3	0	Lentilly
11,5	0	11,5	11,5	9,7	8,3	0	0	Pont de Dorieux
11,5	0	11,5	11,5	9,7	8,3	0	0	0	L’Arbresle
0	0	0	0	0	0	1,8	1,8	1,8	1,8	Tarare est(péage en systEme ouvert)
11,5	0	11,5	11,5	9,7	8,3	0	0	0	0	0	BARRIERE DE PEAGE DE SAINT-ROMAIN-DE-POPEY
8,7	0	8,7	8,7	6,4	5,4	0	0	0	0	0	0	Tarare est(péage en systEme fermé)
7,2	0	7,2	7,2	5,1	4,1	3,1	3,1	3,1	3,1	0	3,1	0,9	Tarare ouest
4,4	0	4,4	4,4	2,5	1,3	5,6	5,6	5,6	5,6	0	5,6	3,7	2,5	Balbigny
4,2	0	4,2	4,2	2,6	1,5	8,4	8,4	8,4	8,4	0	8,4	5,1	4	1,1	Saint-Germain-Laval
5,8	0	5,8	5,8	5	3,8	10,4	10,4	10,4	10,4	0	10,4	7,4	6,4	3,6	2	Noirétable
8	0	8	8	7	5,2	12	12	12	12	0	12	9,1	8,2	5,1	3,4	1,3	Thiers est
9,4	0	9,4	9,4	8,6	7,2	13,9	13,9	13,9	13,9	0	13,9	10,7	9,8	7	4,8	2,6	1	Thiers ouest
10,1	0	10,1	10,1	8,8	7,7	15,2	15,2	15,2	15,2	0	15,2	11,7	10,9	7,7	5,4	3,8	2	0,8	Lezoux
10,8	0	10,8	10,8	10,7	10,3	16,3	16,3	16,3	16,3	0	16,3	14,1	13	9,9	8,5	5,8	3,8	2,5	1,7	BARRIERE DE PEAGE DE MARTRES-D'ARTIERE
10,8	0	10,8	10,8	10,7	10,3	16,3	16,3	16,3	16,3	0	16,3	14,1	13	9,9	8,5	5,8	3,8	2,5	1,7	0	Clermont-Ferrand
10,8	0	10,8	10,8	10,7	10,3	16,3	16,3	16,3	16,3	0	16,3	14,1	13	9,9	8,5	5,8	3,8	2,5	1,7	0	0	Pont du Château
