SAINT-ARNOULT
32,9	28	25,8	23,9	21,5	18,6	15,4	14	10,9	12,8	13,3	14,7	16,7	21,4	48,9	40,5	35,9	31,2	26,6	22,7	26,7	15,7	15,3	14,3	13,4	10,2	9,3	4,6	3,4	2,2	0	PELLOUAILLES-LES-VIGNES
25,2	20,8	16,8	15,3	14,2	12,2	7,8	7,4	4,2	5	5,9	6,9	9	13,9	39,8	31,4	26,8	22,1	17,5	13,6	17,6	7,3	7,1	6,4	5,3	4	5	8,1	9,1	11,8	14,2	14,2	JOUE-EN-CHARNIE
28,4	24,1	20,4	19	17,3	15,2	11,3	9,8	6,6	8,1	8,8	10	11,7	17,4	43,3	34,9	30,3	25,6	21	17,1	21,1	10,5	10,1	8,9	7,9	6,6	7,6	10,7	11,7	14,4	16,8	16,8	1,6	VAIGES
30,4	26,1	22,4	21	19,3	17,2	13,3	11,8	8,6	10,1	10,8	12,6	13,7	19,3	44,9	36,5	31,9	27,2	22,6	18,7	22,7	12,5	12,2	10,9	9,9	8,6	9,6	12,7	13,7	16,4	18,8	18,8	3,8	2,3	LAVAL EST
31	27,3	23,3	21,8	20,8	18,1	14,5	13	9,8	11,1	11,4	13,5	15,2	19,5	45,9	37,5	32,9	28,2	23,6	19,7	23,7	13,5	13,1	13	11,5	8,8	9,8	12,9	13,9	16,6	19	19	5,1	2,5	0,9	LAVAL OUEST
32,3	28,7	25,8	24,5	23,5	20,8	16,2	16	13,3	13,9	14,7	15,7	17,9	19,7	47,3	38,9	34,3	29,6	25	21,1	25,1	14,9	14,7	14,5	13,8	12,5	13,5	16,6	17,6	20,3	22,7	22,7	7,4	5,3	2,8	2,2	LA GRAVELLE
32,2	27,3	25,1	23,2	20,8	17,9	14,7	13,3	10,2	12,1	12,6	14	16	20,7	48,2	39,8	35,2	30,5	25,9	22	26	15	14,6	13,6	12,7	9,5	8,2	4,9	3	1,9	4,1	4,1	13,5	16,1	18,1	18,3	22	BEAUFORT EN VALLEE
33,2	28,3	26,1	24,2	21,8	18,9	15,7	14,3	11,2	13,1	13,6	15	17	21,7	49,2	40,8	36,2	31,5	26,9	23	27	16	15,6	14,6	13,7	10,5	9,2	5,9	4	2,9	5,1	5,1	14,5	17,1	19,1	19,3	23	0,8	LONGUE
34,6	29,7	27,5	25,6	23,2	20,3	17,1	15,7	12,6	14,5	15	16,4	18,4	23,1	50,6	42,2	37,6	32,9	28,3	24,4	28,4	17,4	17	16	15,1	11,9	10,6	7,3	5,4	4,3	6,5	6,5	15,9	18,5	20,5	20,7	24,4	1,6	1	VIVY SAUMUR
36,8	31,9	29,7	27,8	25,4	22,5	19,3	17,9	14,8	16,7	17,2	18,6	20,6	25,3	52,8	44,4	39,8	35,1	30,5	26,6	30,6	19,6	19,2	18,2	17,3	14,1	12,8	9,5	7,6	6,5	8,7	8,7	18,1	20,7	22,7	22,9	26,6	3,2	2,4	1,5	BOURGEUIL
40,4	35,5	33,3	31,4	29	26,1	22,9	21,5	18,4	20,3	20,8	22,2	24,2	28,9	56,4	48	43,4	38,7	34,1	30,2	34,2	23,2	22,8	21,8	20,9	17,7	16,4	13,1	11,2	10,1	12,3	12,3	21,7	24,3	26,3	26,5	30,2	6,7	5,5	4,5	2,3	RESTIGNE
