LA SAULCE
4,2	SISTERON NORD
5,4	1,4	SISTERON SUD
6,4	2,3	1	AUBIGNOSC
7,9	4,1	2,6	1,6	PEYRUIS
10,1	6,5	4,8	4	2,3	LA BRILLANNE
12,5	9,3	7,5	6,3	5	2,5	MANOSQUE
14,2	10,8	9,5	8,5	6,7	4,4	2,1	SAINT PAUL LEZ DURANCE
16,9	14,5	12,1	11,2	9,8	7,2	5	3	PERTUIS
18,8	15,7	14,3	12,8	11,3	8,8	7	5	2	AIX (A51)
0	0	0	0	0	0	0	0	0	0	CARNOULES
37,7	34,6	33,2	31,7	30,2	27,7	25,9	23,9	20,9	3,8	3,8	PUGET-VILLE
31,8	28,7	27,3	25,8	24,3	21,8	20	18	15	3,8	3,8	0	TOULON-OUEST
31,8	28,7	27,3	25,8	24,3	21,8	20	18	15	3,8	3,8	0	0	SIX FOURS LES PLAGES
31,8	28,7	27,3	25,8	24,3	21,8	20	18	15	5	5	1,2	1,2	1,2	OLLIOULES
30,3	27,2	25,8	24,3	22,8	20,3	18,5	16,5	13,5	5,8	5,8	2	2	2	2	BANDOL
28,3	25,2	23,8	22,3	20,8	18,3	16,5	14,5	11,5	7,3	7,3	3,5	3,5	3,5	3,5	2	SAINT CYR LES LEQUES/LA CADIERE
26,4	23,3	21,9	20,4	18,9	16,4	14,6	12,6	9,6	9,3	9,3	5,5	5,5	5,5	5,5	4	2	LA CIOTAT
26,1	23	21,6	20,1	18,6	16,1	14,3	12,3	9,3	11,2	11,2	7,4	7,4	7,4	7,4	5,9	3,9	2	CASSIS
24,4	21,3	19,9	18,4	16,9	14,4	12,6	10,6	7,6	11,2	11,2	7,4	7,4	7,4	7,4	5,9	3,9	2	1,7	LA BEDOULE
24,4	21,3	19,9	18,4	16,9	14,4	12,6	10,6	7,6	11,2	11,2	7,4	7,4	7,4	7,4	5,9	3,9	2	1,7	0	AUBAGNE
24,4	21,3	19,9	18,4	16,9	14,4	12,6	10,6	7,6	0	0	20,1	0	0	0	0	0	0	0	0	0	GEMENOS
0	0	0	0	0	0	0	0	0	0	0	0	9,3	9,3	9,3	7,8	5,8	3,9	3,6	1,9	1,9	1,9	AURIOL
22,6	19,5	18,1	16,6	15,1	12,6	10,8	8,8	5,8	0	0	17,7	9,4	9,4	9,4	7,9	5,9	4	3,7	2	2	2	0	LA BOUILLADISSE
18,8	15,7	14,3	12,8	11,3	8,8	7	5	2	0	0	18,9	13	13	13	11,5	9,5	7,6	7,3	5,6	5,6	5,6	0	3,8	AIX (A57,A50,A52,A8)
20,3	17,2	15,8	14,3	12,8	10,3	8,5	6,5	3,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,5	FUVEAU
0	0	0	0	0	0	0	0	0	0	0	13,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRETS
24,5	21,4	20	18,5	17	14,5	12,7	10,7	7,7	0	0	11,9	14,5	14,5	14,5	13	11	9,1	8,8	7,1	7,1	7,1	0	5,6	5,7	0	1,7	SAINT MAXIMIN
27,6	24,5	23,1	21,6	20,1	17,6	15,8	13,8	10,8	0	0	10	10	10	11,2	15,1	13,1	11,2	10,9	9,2	9,2	9,2	0	8,1	8,8	0	4,1	2,4	BRIGNOLES
30,8	27,7	26,3	24,8	23,3	20,8	19	17	14	0	0	6,5	6,5	6,5	7,7	8,5	10	12	13,9	12,9	12,9	12,9	0	11,7	12	0	7,6	5,9	3,8	LE CANNET DES MAURES
33,8	30,7	29,3	27,8	26,3	23,8	22	20	17	0	0	9,7	9,7	9,7	10,9	11,7	13,2	15,2	17,1	15,9	15,9	15,9	0	14,7	15	0	10,7	9	7	3,4	LE MUY
