LA SAULCE
2,8	SISTERON NORD
3,7	0,9	SISTERON SUD
4,5	1,7	0,6	AUBIGNOSC
5,7	3,1	1,8	1,2	PEYRUIS
7,5	5	3,9	2,9	1,6	LA BRILLANNE
9,4	7,2	5,5	4,8	3,4	1,6	MANOSQUE
11,1	9,4	7,2	6,4	5,2	3,4	1,6	SAINT PAUL LEZ DURANCE
13,1	11,8	9,7	8,9	7,7	5,8	3,8	2,4	PERTUIS
14,7	13,6	10,9	10,6	9,1	7,1	5,4	4	1,3	AIX (A51)
0	0	0	0	0	0	0	0	0	0	CARNOULES
27,5	26,4	23,7	23,4	21,9	19,9	18,2	16,8	14,1	2,6	2,6	PUGET-VILLE
23,5	22,4	19,7	19,4	17,9	15,9	14,2	12,8	10,1	2,6	2,6	0	TOULON-OUEST
23,5	22,4	19,7	19,4	17,9	15,9	14,2	12,8	10,1	2,6	2,6	0	0	SIX FOURS LES PLAGES
23,5	22,4	19,7	19,4	17,9	15,9	14,2	12,8	10,1	3,4	3,4	0,8	0,8	0,8	OLLIOULES
22,4	21,3	18,6	18,3	16,8	14,8	13,1	11,7	9	4	4	1,4	1,4	1,4	1,4	BANDOL
21	19,9	17,2	16,9	15,4	13,4	11,7	10,3	7,6	5,1	5,1	2,5	2,5	2,5	2,5	1,4	SAINT CYR LES LEQUES/LA CADIERE
19,8	18,7	16	15,7	14,2	12,2	10,5	9,1	6,4	6,5	6,5	3,9	3,9	3,9	3,9	2,8	1,4	LA CIOTAT
19,5	18,4	15,7	15,4	13,9	11,9	10,2	8,8	6,1	7,7	7,7	5,1	5,1	5,1	5,1	4	2,6	1,4	CASSIS
18,4	17,3	14,6	14,3	12,8	10,8	9,1	7,7	5	7,7	7,7	5,1	5,1	5,1	5,1	4	2,6	1,4	1,1	LA BEDOULE
18,4	17,3	14,6	14,3	12,8	10,8	9,1	7,7	5	7,7	7,7	5,1	5,1	5,1	5,1	4	2,6	1,4	1,1	0	AUBAGNE
18,4	17,3	14,6	14,3	12,8	10,8	9,1	7,7	5	0	0	14,5	0	0	0	0	0	0	0	0	0	GEMENOS
0	0	0	0	0	0	0	0	0	0	0	0	6,3	6,3	6,3	5,2	3,8	2,6	2,3	1,2	1,2	1,2	AURIOL
17,3	16,2	13,5	13,2	11,7	9,7	8	6,6	3,9	0	0	12,8	6,5	6,5	6,5	5,4	4	2,8	2,5	1,4	1,4	1,4	0	PAS DE TRETS
17,1	16	13,3	13	11,5	9,5	7,8	6,4	3,7	0	0	12,7	7,2	7,2	7,2	6,1	4,7	3,5	3,2	2,1	2,1	2,1	0	0,5	BELCODENE
