SAINT-ARNOULT
13,2	10,7	8,9	8	6,3	5,3	4	1,1	1,6	1,9	3,1	3,8	6,5	17,5	14,3	11,8	9,6	7	4,9	6,9	1,3	1	0,6	MARESCHE
12,7	9,9	8,2	7,3	5,8	4,5	3	0,5	1,7	2	2,7	3,7	6	19	15,8	13,3	11,1	8,5	6,4	8,4	3,2	3	2,6	2	LE MANS OUEST
13,3	10,5	8,8	7,9	6,4	5,1	3,6	1,1	2,3	2,6	3,3	4,3	6,6	19,6	16,4	13,9	11,7	9,1	7	9	3,8	3,6	3,2	2,6	0,6	LE MANS SUD
14,7	11,9	10,2	9,3	7,8	6,5	5	2,5	3,7	4	4,7	5,7	8	21	17,8	15,3	13,1	10,5	8,4	10,4	5,2	5	4,6	4	2	1,8	SABLE LA FLECHE
15,3	12,5	10,8	9,9	8,4	7,1	5,6	3,1	4,3	4,6	5,3	6,3	8,6	21,6	18,4	15,9	13,7	11,1	9	11	5,8	5,6	5,2	4,6	2,6	2,4	0,7	DURTAL
16,5	13,7	12	11,1	9,6	8,3	6,8	4,3	5,5	5,8	6,5	7,5	9,8	22,8	19,6	17,1	14,9	12,3	10,2	12,2	7	6,8	6,4	5,8	3,8	3,4	1,5	0,7	SEICHES
17,8	15	13,3	12,4	10,9	9,6	8,1	5,6	6,8	7,1	7,8	8,8	11,1	24,1	20,9	18,4	16,2	13,6	11,5	13,5	8,3	8,1	7,7	7,1	5,1	4,8	2,5	1,9	1,2	ANGERS (CORZE)
17,8	15	13,3	12,4	10,9	9,6	8,1	5,6	6,8	7,1	7,8	8,8	11,1	24,1	20,9	18,4	16,2	13,6	11,5	13,5	8,3	8,1	7,7	7,1	5,1	4,8	2,5	1,9	1,2	0	PELLOUAILLES-LES-VIGNES		.
14,7	11,7	9,9	9	8,1	7,1	4,5	2,5	3,1	3,5	4,2	5	7,9	20,2	17	14,5	12,3	9,7	7,6	9,6	4,4	4,2	3,8	3,1	2,4	3	4,4	5	6,2	7,5	7,5	JOUE-EN-CHARNIE
16	13,4	11,6	10,9	9,1	8,1	6,1	3,7	4,5	4,8	5,6	6,5	9,6	21,7	18,5	16	13,8	11,2	9,1	11,1	5,9	5,5	4,9	4,4	3,8	4,4	5,8	6,4	7,6	8,9	8,9	0,9	VAIGES
17,6	14,6	12,6	12	10,9	9,7	7,7	4,8	5,6	5,9	7,1	7,8	10,7	23,2	20	17,5	15,3	12,7	10,6	12,6	7,4	7,2	6	5,5	4,8	5,4	6,8	7,4	8,6	9,9	9,9	2,3	1,4	LAVAL EST
18,1	15,2	13	12,5	11,4	10,3	8,1	5,3	6,1	6,6	7,6	8,3	11,3	23,9	20,7	18,2	16	13,4	11,3	13,3	8,1	7,9	7,4	6,6	4,9	5,5	6,9	7,5	8,7	10	10	2,7	1,7	0,6	LAVAL OUEST
19,1	16,4	14,9	14,1	13,2	12,1	9,6	7,2	8	8,2	9,1	10,2	13	25,3	22,1	19,6	17,4	14,8	12,7	14,7	9,5	9,1	8,4	8	7,2	7,8	9,2	9,8	11	12,3	12,3	3,9	3,3	1,6	1,4	LA GRAVELLE
17,9	15,1	13,4	12,5	11	9,7	8,2	5,7	6,9	7,2	7,9	8,9	11,2	24,2	21	18,5	16,3	13,7	11,6	13,6	8,4	8,2	7,8	7,2	5,2	4,7	2,6	1,9	1,3	2,2	2,2	7,6	9	10	10,1	12,4	BEAUFORT EN VALLEE
18,5	15,7	14	13,1	11,6	10,3	8,8	6,3	7,5	7,8	8,5	9,5	11,8	24,8	21,6	19,1	16,9	14,3	12,2	14,2	9	8,8	8,4	7,8	5,8	5,3	3,2	2,5	1,9	2,8	2,8	8,2	9,6	10,6	10,7	13	0,5	LONGUE
19,2	16,4	14,7	13,8	12,3	11	9,5	7	8,2	8,5	9,2	10,2	12,5	25,5	22,3	19,8	17,6	15	12,9	14,9	9,7	9,5	9,1	8,5	6,5	6	3,9	3,2	2,6	3,5	3,5	8,9	10,3	11,3	11,4	13,7	1	0,7	VIVY SAUMUR
20,3	17,5	15,8	14,9	13,4	12,1	10,6	8,1	9,3	9,6	10,3	11,3	13,6	26,6	23,4	20,9	18,7	16,1	14	16	10,8	10,6	10,2	9,6	7,6	7,1	5	4,3	3,7	4,6	4,6	10	11,4	12,4	12,5	14,8	1,9	1,4	1,1	BOURGEUIL
22,1	19,3	17,6	16,7	15,2	13,9	12,4	9,9	11,1	11,4	12,1	13,1	15,4	28,4	25,2	22,7	20,5	17,9	15,8	17,8	12,6	12,4	12	11,4	9,4	8,9	6,8	6,1	5,5	6,4	6,4	11,8	13,2	14,2	14,3	16,6	3,5	3,2	2,3	1,6	RESTIGNE
